id,year,male,female,total,childbearing_age,pregnants,not_pregnant,births,u1,u5,u15,suspect_tb
KANUNGU,2018,129500,139200,268700,61801,13435,48366,13031.95,11554.1,54277.4,123602,806.1
KANUNGU,2019,131700,141300,273000,62790,13650,49140,13240.5,11739,55146,125580,819
KANUNGU,2020,133900,143400,277300,63779,13865,49914,13449.05,11923.9,56014.6,127558,831.9
KANUNGU,2021,136000,145400,281400,64722,14070,50652,13647.9,12100.2,56842.8,129444,844.2
KANUNGU,2022,138100,147400,285500,65665,14275,51390,13846.75,12276.5,57671,131330,856.5
KANUNGU,2023,140100,149300,289400,66562,14470,52092,14035.9,12444.2,58458.8,133124,868.2
KANUNGU,2024,142000,151200,293200,67436,14660,52776,14220.2,12607.6,59226.4,134872,879.6
KANUNGU,2025,143800,152900,296700,68241,14835,53406,14389.95,12758.1,59933.4,136482,890.1
KAPCHORWA,2015,52900,54700,107600,24748,5380,19368,5218.6,4626.8,21735.2,49496,322.8
KAPCHORWA,2016,54500,56200,110700,25461,5535,19926,5368.95,4760.1,22361.4,50922,332.1
KAPCHORWA,2017,56200,57800,114000,26220,5700,20520,5529,4902,23028,52440,342
KAPCHORWA,2018,57900,59300,117200,26956,5860,21096,5684.2,5039.6,23674.4,53912,351.6
KAPCHORWA,2019,59600,60900,120500,27715,6025,21690,5844.25,5181.5,24341,55430,361.5
KAPCHORWA,2020,61300,62500,123800,28474,6190,22284,6004.3,5323.4,25007.6,56948,371.4
KAPCHORWA,2021,63100,64100,127200,29256,6360,22896,6169.2,5469.6,25694.4,58512,381.6
KAPCHORWA,2022,64800,65800,130600,30038,6530,23508,6334.1,5615.8,26381.2,60076,391.8
KAPCHORWA,2023,66500,67400,133900,30797,6695,24102,6494.15,5757.7,27047.8,61594,401.7
KAPCHORWA,2024,68300,69000,137300,31579,6865,24714,6659.05,5903.9,27734.6,63158,411.9
KAPCHORWA,2025,70000,70500,140500,32315,7025,25290,6814.25,6041.5,28381,64630,421.5
KAPELEBYONG,2015,44200,45400,89600,20608,4480,16128,4345.6,3852.8,18099.2,41216,268.8
KAPELEBYONG,2016,45700,46700,92400,21252,4620,16632,4481.4,3973.2,18664.8,42504,277.2
KAPELEBYONG,2017,47200,48000,95200,21896,4760,17136,4617.2,4093.6,19230.4,43792,285.6
KAPELEBYONG,2018,48700,49300,98000,22540,4900,17640,4753,4214,19796,45080,294
KAPELEBYONG,2019,50300,50600,100900,23207,5045,18162,4893.65,4338.7,20381.8,46414,302.7
KAPELEBYONG,2020,51900,51900,103800,23874,5190,18684,5034.3,4463.4,20967.6,47748,311.4
KAPELEBYONG,2021,53400,53200,106600,24518,5330,19188,5170.1,4583.8,21533.2,49036,319.8
KAPELEBYONG,2022,55000,54500,109500,25185,5475,19710,5310.75,4708.5,22119,50370,328.5
KAPELEBYONG,2023,56600,55900,112500,25875,5625,20250,5456.25,4837.5,22725,51750,337.5
KAPELEBYONG,2024,58300,57200,115500,26565,5775,20790,5601.75,4966.5,23331,53130,346.5
KAPELEBYONG,2025,59900,58500,118400,27232,5920,21312,5742.4,5091.2,23916.8,54464,355.2
KARENGA,2015,29400,31000,60400,13892,3020,10872,2929.4,2597.2,12200.8,27784,181.2
KARENGA,2016,30200,31600,61800,14214,3090,11124,2997.3,2657.4,12483.6,28428,185.4
KARENGA,2017,30900,32400,63300,14559,3165,11394,3070.05,2721.9,12786.6,29118,189.9
KARENGA,2018,32000,33200,65200,14996,3260,11736,3162.2,2803.6,13170.4,29992,195.6
KARENGA,2019,32700,34100,66800,15364,3340,12024,3239.8,2872.4,13493.6,30728,200.4
KARENGA,2020,33700,34800,68500,15755,3425,12330,3322.25,2945.5,13837,31510,205.5
KARENGA,2021,34300,35600,69900,16077,3495,12582,3390.15,3005.7,14119.8,32154,209.7
KARENGA,2022,35200,36200,71400,16422,3570,12852,3462.9,3070.2,14422.8,32844,214.2
KARENGA,2023,36000,37100,73100,16813,3655,13158,3545.35,3143.3,14766.2,33626,219.3
KARENGA,2024,36900,37900,74800,17204,3740,13464,3627.8,3216.4,15109.6,34408,224.4
KARENGA,2025,37600,38600,76200,17526,3810,13716,3695.7,3276.6,15392.4,35052,228.6
KASESE,2015,345000,362600,707600,162748,35380,127368,34318.6,30426.8,142935.2,325496,2122.8
KASESE,2016,353800,370700,724500,166635,36225,130410,35138.25,31153.5,146349,333270,2173.5
KASESE,2017,362800,378800,741600,170568,37080,133488,35967.6,31888.8,149803.2,341136,2224.8
KASESE,2018,371900,387000,758900,174547,37945,136602,36806.65,32632.7,153297.8,349094,2276.7
KASESE,2019,381000,395100,776100,178503,38805,139698,37640.85,33372.3,156772.2,357006,2328.3
KASESE,2020,390000,403200,793200,182436,39660,142776,38470.2,34107.6,160226.4,364872,2379.6
KASESE,2021,399100,411300,810400,186392,40520,145872,39304.4,34847.2,163700.8,372784,2431.2
KASESE,2022,408000,419200,827200,190256,41360,148896,40119.2,35569.6,167094.4,380512,2481.6
KASESE,2023,416900,427000,843900,194097,42195,151902,40929.15,36287.7,170467.8,388194,2531.7
KASESE,2024,425600,434700,860300,197869,43015,154854,41724.55,36992.9,173780.6,395738,2580.9
KASESE,2025,434100,442100,876200,201526,43810,157716,42495.7,37676.6,176992.4,403052,2628.6
KASSANDA,2015,142100,134700,276800,63664,13840,49824,13424.8,11902.4,55913.6,127328,830.4
KASSANDA,2016,146200,137700,283900,65297,14195,51102,13769.15,12207.7,57347.8,130594,851.7
KASSANDA,2017,150400,140600,291000,66930,14550,52380,14113.5,12513,58782,133860,873
KASSANDA,2018,154600,143600,298200,68586,14910,53676,14462.7,12822.6,60236.4,137172,894.6
KASSANDA,2019,158900,146500,305400,70242,15270,54972,14811.9,13132.2,61690.8,140484,916.2
KASSANDA,2020,163200,149500,312700,71921,15635,56286,15165.95,13446.1,63165.4,143842,938.1
KASSANDA,2021,167500,152400,319900,73577,15995,57582,15515.15,13755.7,64619.8,147154,959.7
KASSANDA,2022,171800,155200,327000,75210,16350,58860,15859.5,14061,66054,150420,981
KASSANDA,2023,176000,158100,334100,76843,16705,60138,16203.85,14366.3,67488.2,153686,1002.3
KASSANDA,2024,180300,160800,341100,78453,17055,61398,16543.35,14667.3,68902.2,156906,1023.3
KASSANDA,2025,184500,163500,348000,80040,17400,62640,16878,14964,70296,160080,1044
KATAKWI,2015,83700,86200,169900,39077,8495,30582,8240.15,7305.7,34319.8,78154,509.7
KATAKWI,2016,86300,88400,174700,40181,8735,31446,8472.95,7512.1,35289.4,80362,524.1
KATAKWI,2017,88900,90600,179500,41285,8975,32310,8705.75,7718.5,36259,82570,538.5
KATAKWI,2018,91600,92900,184500,42435,9225,33210,8948.25,7933.5,37269,84870,553.5
KATAKWI,2019,94300,95200,189500,43585,9475,34110,9190.75,8148.5,38279,87170,568.5
KATAKWI,2020,97100,97500,194600,44758,9730,35028,9438.1,8367.8,39309.2,89516,583.8
KATAKWI,2021,99800,99700,199500,45885,9975,35910,9675.75,8578.5,40299,91770,598.5
KATAKWI,2022,102600,102000,204600,47058,10230,36828,9923.1,8797.8,41329.2,94116,613.8
KATAKWI,2023,105400,104300,209700,48231,10485,37746,10170.45,9017.1,42359.4,96462,629.1
KATAKWI,2024,108100,106500,214600,49358,10730,38628,10408.1,9227.8,43349.2,98716,643.8
KATAKWI,2025,110800,108700,219500,50485,10975,39510,10645.75,9438.5,44339,100970,658.5
KAYUNGA,2015,183600,189600,373200,85836,18660,67176,18100.2,16047.6,75386.4,171672,1119.6
KAYUNGA,2016,187400,192700,380100,87423,19005,68418,18434.85,16344.3,76780.2,174846,1140.3
KAYUNGA,2017,191200,195900,387100,89033,19355,69678,18774.35,16645.3,78194.2,178066,1161.3
KAYUNGA,2018,195000,199000,394000,90620,19700,70920,19109,16942,79588,181240,1182
KAYUNGA,2019,198800,202100,400900,92207,20045,72162,19443.65,17238.7,80981.8,184414,1202.7
KAYUNGA,2020,202600,205100,407700,93771,20385,73386,19773.45,17531.1,82355.4,187542,1223.1
KAYUNGA,2021,206300,208000,414300,95289,20715,74574,20093.55,17814.9,83688.6,190578,1242.9
KAYUNGA,2022,209900,210900,420800,96784,21040,75744,20408.8,18094.4,85001.6,193568,1262.4
KAYUNGA,2023,213400,213700,427100,98233,21355,76878,20714.35,18365.3,86274.2,196466,1281.3
KAYUNGA,2024,216800,216300,433100,99613,21655,77958,21005.35,18623.3,87486.2,199226,1299.3
KAYUNGA,2025,220100,218800,438900,100947,21945,79002,21286.65,18872.7,88657.8,201894,1316.7
KAZO,2015,90800,91500,182300,41929,9115,32814,8841.55,7838.9,36824.6,83858,546.9
KAZO,2016,94200,94700,188900,43447,9445,34002,9161.65,8122.7,38157.8,86894,566.7
KAZO,2017,97900,98100,196000,45080,9800,35280,9506,8428,39592,90160,588
KAZO,2018,101400,101600,203000,46690,10150,36540,9845.5,8729,41006,93380,609
KAZO,2019,105300,105100,210400,48392,10520,37872,10204.4,9047.2,42500.8,96784,631.2
KAZO,2020,108900,108700,217600,50048,10880,39168,10553.6,9356.8,43955.2,100096,652.8
KAZO,2021,112900,112100,225000,51750,11250,40500,10912.5,9675,45450,103500,675
KAZO,2022,116800,115800,232600,53498,11630,41868,11281.1,10001.8,46985.2,106996,697.8
KAZO,2023,120800,119600,240400,55292,12020,43272,11659.4,10337.2,48560.8,110584,721.2
KAZO,2024,125000,123400,248400,57132,12420,44712,12047.4,10681.2,50176.8,114264,745.2
KAZO,2025,129100,127200,256300,58949,12815,46134,12430.55,11020.9,51772.6,117898,768.9
KIBAALE,2015,74500,73400,147900,34017,7395,26622,7173.15,6359.7,29875.8,68034,443.7
KIBAALE,2016,79300,77700,157000,36110,7850,28260,7614.5,6751,31714,72220,471
KIBAALE,2017,84300,82200,166500,38295,8325,29970,8075.25,7159.5,33633,76590,499.5
KIBAALE,2018,89700,86900,176600,40618,8830,31788,8565.1,7593.8,35673.2,81236,529.8
KIBAALE,2019,95300,91900,187200,43056,9360,33696,9079.2,8049.6,37814.4,86112,561.6
KIBAALE,2020,101200,97000,198200,45586,9910,35676,9612.7,8522.6,40036.4,91172,594.6
KIBAALE,2021,107400,102500,209900,48277,10495,37782,10180.15,9025.7,42399.8,96554,629.7
KIBAALE,2022,113900,108100,222000,51060,11100,39960,10767,9546,44844,102120,666
KIBAALE,2023,120800,114000,234800,54004,11740,42264,11387.8,10096.4,47429.6,108008,704.4
KIBAALE,2024,127900,120200,248100,57063,12405,44658,12032.85,10668.3,50116.2,114126,744.3
KIBAALE,2025,135300,126500,261800,60214,13090,47124,12697.3,11257.4,52883.6,120428,785.4
KIBOGA,2015,77500,73700,151200,34776,7560,27216,7333.2,6501.6,30542.4,69552,453.6
KIBOGA,2016,79700,75400,155100,35673,7755,27918,7522.35,6669.3,31330.2,71346,465.3
KIBOGA,2017,81900,77200,159100,36593,7955,28638,7716.35,6841.3,32138.2,73186,477.3
KIBOGA,2018,84100,79000,163100,37513,8155,29358,7910.35,7013.3,32946.2,75026,489.3
KIBOGA,2019,86300,80800,167100,38433,8355,30078,8104.35,7185.3,33754.2,76866,501.3
KIBOGA,2020,88600,82600,171200,39376,8560,30816,8303.2,7361.6,34582.4,78752,513.6
KIBOGA,2021,90800,84400,175200,40296,8760,31536,8497.2,7533.6,35390.4,80592,525.6
KIBOGA,2022,93100,86200,179300,41239,8965,32274,8696.05,7709.9,36218.6,82478,537.9
KIBOGA,2023,95300,88000,183300,42159,9165,32994,8890.05,7881.9,37026.6,84318,549.9
KIBOGA,2024,97500,89700,187200,43056,9360,33696,9079.2,8049.6,37814.4,86112,561.6
KIBOGA,2025,99700,91400,191100,43953,9555,34398,9268.35,8217.3,38602.2,87906,573.3
KIBUKU,2015,100600,107600,208200,47886,10410,37476,10097.7,8952.6,42056.4,95772,624.6
KIBUKU,2016,104600,111600,216200,49726,10810,38916,10485.7,9296.6,43672.4,99452,648.6
KIBUKU,2017,108800,115700,224500,51635,11225,40410,10888.25,9653.5,45349,103270,673.5
KIBUKU,2018,113100,119900,233000,53590,11650,41940,11300.5,10019,47066,107180,699
KIBUKU,2019,117500,124200,241700,55591,12085,43506,11722.45,10393.1,48823.4,111182,725.1
KIBUKU,2020,121900,128700,250600,57638,12530,45108,12154.1,10775.8,50621.2,115276,751.8
KIBUKU,2021,126500,133100,259600,59708,12980,46728,12590.6,11162.8,52439.2,119416,778.8
KIBUKU,2022,131200,137700,268900,61847,13445,48402,13041.65,11562.7,54317.8,123694,806.7
KIBUKU,2023,135900,142300,278200,63986,13910,50076,13492.7,11962.6,56196.4,127972,834.6
KIBUKU,2024,140700,147000,287700,66171,14385,51786,13953.45,12371.1,58115.4,132342,863.1
KIBUKU,2025,145500,151700,297200,68356,14860,53496,14414.2,12779.6,60034.4,136712,891.6
KIKUUBE,2015,142300,136400,278700,64101,13935,50166,13516.95,11984.1,56297.4,128202,836.1
KIKUUBE,2016,150000,143400,293400,67482,14670,52812,14229.9,12616.2,59266.8,134964,880.2
KIKUUBE,2017,158000,150700,308700,71001,15435,55566,14971.95,13274.1,62357.4,142002,926.1
KIKUUBE,2018,166400,158300,324700,74681,16235,58446,15747.95,13962.1,65589.4,149362,974.1
KIKUUBE,2019,175100,166200,341300,78499,17065,61434,16553.05,14675.9,68942.6,156998,1023.9
KIKUUBE,2020,184200,174500,358700,82501,17935,64566,17396.95,15424.1,72457.4,165002,1076.1
KIKUUBE,2021,193600,183000,376600,86618,18830,67788,18265.1,16193.8,76073.2,173236,1129.8
KIKUUBE,2022,203400,191800,395200,90896,19760,71136,19167.2,16993.6,79830.4,181792,1185.6
KIKUUBE,2023,213500,200900,414400,95312,20720,74592,20098.4,17819.2,83708.8,190624,1243.2
KIKUUBE,2024,223900,210400,434300,99889,21715,78174,21063.55,18674.9,87728.6,199778,1302.9
KIKUUBE,2025,234600,220000,454600,104558,22730,81828,22048.1,19547.8,91829.2,209116,1363.8
KIRUHURA,2015,80500,74800,155300,35719,7765,27954,7532.05,6677.9,31370.6,71438,465.9
KIRUHURA,2016,83600,77600,161200,37076,8060,29016,7818.2,6931.6,32562.4,74152,483.6
KIRUHURA,2017,86700,80300,167000,38410,8350,30060,8099.5,7181,33734,76820,501
KIRUHURA,2018,90100,83000,173100,39813,8655,31158,8395.35,7443.3,34966.2,79626,519.3
KIRUHURA,2019,93300,85900,179200,41216,8960,32256,8691.2,7705.6,36198.4,82432,537.6
KIRUHURA,2020,96900,88800,185700,42711,9285,33426,9006.45,7985.1,37511.4,85422,557.1
KIRUHURA,2021,100300,91900,192200,44206,9610,34596,9321.7,8264.6,38824.4,88412,576.6
KIRUHURA,2022,103800,94900,198700,45701,9935,35766,9636.95,8544.1,40137.4,91402,596.1
KIRUHURA,2023,107400,97900,205300,47219,10265,36954,9957.05,8827.9,41470.6,94438,615.9
KIRUHURA,2024,110800,100900,211700,48691,10585,38106,10267.45,9103.1,42763.4,97382,635.1
KIRUHURA,2025,114400,103900,218300,50209,10915,39294,10587.55,9386.9,44096.6,100418,654.9
KIRYANDONGO,2015,136100,136100,272200,62606,13610,48996,13201.7,11704.6,54984.4,125212,816.6
KIRYANDONGO,2016,140400,139900,280300,64469,14015,50454,13594.55,12052.9,56620.6,128938,840.9
KIRYANDONGO,2017,144900,143700,288600,66378,14430,51948,13997.1,12409.8,58297.2,132756,865.8
KIRYANDONGO,2018,149300,147500,296800,68264,14840,53424,14394.8,12762.4,59953.6,136528,890.4
KIRYANDONGO,2019,153900,151400,305300,70219,15265,54954,14807.05,13127.9,61670.6,140438,915.9
KIRYANDONGO,2020,158500,155300,313800,72174,15690,56484,15219.3,13493.4,63387.6,144348,941.4
KIRYANDONGO,2021,163280,159200,322480,74170.4,16124,58046.4,15640.28,13866.64,65140.96,148340.8,967.44
KIRYANDONGO,2022,167700,163100,330800,76084,16540,59544,16043.8,14224.4,66821.6,152168,992.4
KIRYANDONGO,2023,172300,166900,339200,78016,16960,61056,16451.2,14585.6,68518.4,156032,1017.6
KIRYANDONGO,2024,177000,170800,347800,79994,17390,62604,16868.3,14955.4,70255.6,159988,1043.4
KIRYANDONGO,2025,181500,174600,356100,81903,17805,64098,17270.85,15312.3,71932.2,163806,1068.3
KISORO,2015,128100,157900,286000,65780,14300,51480,13871,12298,57772,131560,858
KISORO,2016,130800,161100,291900,67137,14595,52542,14157.15,12551.7,58963.8,134274,875.7
KISORO,2017,133500,164300,297800,68494,14890,53604,14443.3,12805.4,60155.6,136988,893.4
KISORO,2018,136200,167500,303700,69851,15185,54666,14729.45,13059.1,61347.4,139702,911.1
KISORO,2019,138900,170700,309600,71208,15480,55728,15015.6,13312.8,62539.2,142416,928.8
KISORO,2020,141600,173800,315400,72542,15770,56772,15296.9,13562.2,63710.8,145084,946.2
KISORO,2021,144200,176900,321100,73853,16055,57798,15573.35,13807.3,64862.2,147706,963.3
KISORO,2022,146800,179900,326700,75141,16335,58806,15844.95,14048.1,65993.4,150282,980.1
KISORO,2023,149300,182900,332200,76406,16610,59796,16111.7,14284.6,67104.4,152812,996.6
KISORO,2024,151700,185800,337500,77625,16875,60750,16368.75,14512.5,68175,155250,1012.5
KISORO,2025,154100,188600,342700,78821,17135,61686,16620.95,14736.1,69225.4,157642,1028.1
KITAGWENDA,2015,72200,75800,148000,34040,7400,26640,7178,6364,29896,68080,444
KITAGWENDA,2016,75200,78500,153700,35351,7685,27666,7454.45,6609.1,31047.4,70702,461.1
KITAGWENDA,2017,78300,81400,159700,36731,7985,28746,7745.45,6867.1,32259.4,73462,479.1
KITAGWENDA,2018,81500,84300,165800,38134,8290,29844,8041.3,7129.4,33491.6,76268,497.4
KITAGWENDA,2019,84600,87200,171800,39514,8590,30924,8332.3,7387.4,34703.6,79028,515.4
KITAGWENDA,2020,88100,90200,178300,41009,8915,32094,8647.55,7666.9,36016.6,82018,534.9
KITAGWENDA,2021,91300,93300,184600,42458,9230,33228,8953.1,7937.8,37289.2,84916,553.8
KITAGWENDA,2022,94800,96400,191200,43976,9560,34416,9273.2,8221.6,38622.4,87952,573.6
KITAGWENDA,2023,98400,99400,197800,45494,9890,35604,9593.3,8505.4,39955.6,90988,593.4
KITAGWENDA,2024,101800,102500,204300,46989,10215,36774,9908.55,8784.9,41268.6,93978,612.9
KITAGWENDA,2025,105400,105700,211100,48553,10555,37998,10238.35,9077.3,42642.2,97106,633.3
KITGUM,2015,100600,106000,206600,47518,10330,37188,10020.1,8883.8,41733.2,95036,619.8
KITGUM,2016,102300,107700,210000,48300,10500,37800,10185,9030,42420,96600,630
KITGUM,2017,104100,109300,213400,49082,10670,38412,10349.9,9176.2,43106.8,98164,640.2
KITGUM,2018,105900,111000,216900,49887,10845,39042,10519.65,9326.7,43813.8,99774,650.7
KITGUM,2019,107600,112600,220200,50646,11010,39636,10679.7,9468.6,44480.4,101292,660.6
KITGUM,2020,109300,114300,223600,51428,11180,40248,10844.6,9614.8,45167.2,102856,670.8
KITGUM,2021,110900,115800,226700,52141,11335,40806,10994.95,9748.1,45793.4,104282,680.1
KITGUM,2022,112500,117300,229800,52854,11490,41364,11145.3,9881.4,46419.6,105708,689.4
KITGUM,2023,114100,118800,232900,53567,11645,41922,11295.65,10014.7,47045.8,107134,698.7
KITGUM,2024,115500,120200,235700,54211,11785,42426,11431.45,10135.1,47611.4,108422,707.1
KITGUM,2025,116900,121500,238400,54832,11920,42912,11562.4,10251.2,48156.8,109664,715.2
KOBOKO,2015,105600,107400,213000,48990,10650,38340,10330.5,9159,43026,97980,639
KOBOKO,2016,110000,111500,221500,50945,11075,39870,10742.75,9524.5,44743,101890,664.5
KOBOKO,2017,114500,115800,230300,52969,11515,41454,11169.55,9902.9,46520.6,105938,690.9
KOBOKO,2018,119200,120100,239300,55039,11965,43074,11606.05,10289.9,48338.6,110078,717.9
KOBOKO,2019,123900,124600,248500,57155,12425,44730,12052.25,10685.5,50197,114310,745.5
KOBOKO,2020,128800,129200,258000,59340,12900,46440,12513,11094,52116,118680,774
KOBOKO,2021,133800,133900,267700,61571,13385,48186,12983.45,11511.1,54075.4,123142,803.1
KOBOKO,2022,138900,138600,277500,63825,13875,49950,13458.75,11932.5,56055,127650,832.5
KOBOKO,2023,144100,143400,287500,66125,14375,51750,13943.75,12362.5,58075,132250,862.5
KOBOKO,2024,149300,148300,297600,68448,14880,53568,14433.6,12796.8,60115.2,136896,892.8
KOBOKO,2025,154600,153300,307900,70817,15395,55422,14933.15,13239.7,62195.8,141634,923.7
KOLE,2015,120200,124900,245100,56373,12255,44118,11887.35,10539.3,49510.2,112746,735.3
KOLE,2016,124200,128500,252700,58121,12635,45486,12255.95,10866.1,51045.4,116242,758.1
KOLE,2017,128200,132200,260400,59892,13020,46872,12629.4,11197.2,52600.8,119784,781.2
KOLE,2018,132400,135900,268300,61709,13415,48294,13012.55,11536.9,54196.6,123418,804.9
KOLE,2019,136600,139700,276300,63549,13815,49734,13400.55,11880.9,55812.6,127098,828.9
KOLE,2020,140800,143500,284300,65389,14215,51174,13788.55,12224.9,57428.6,130778,852.9
KOLE,2021,145100,147400,292500,67275,14625,52650,14186.25,12577.5,59085,134550,877.5
KOLE,2022,149400,151200,300600,69138,15030,54108,14579.1,12925.8,60721.2,138276,901.8
KOLE,2023,153700,155100,308800,71024,15440,55584,14976.8,13278.4,62377.6,142048,926.4
KOLE,2024,158100,158900,317000,72910,15850,57060,15374.5,13631,64034,145820,951
KOLE,2025,162400,162700,325100,74773,16255,58518,15767.35,13979.3,65670.2,149546,975.3
KOTIDO,2015,87900,96400,184300,42389,9215,33174,8938.55,7924.9,37228.6,84778,552.9
KOTIDO,2016,90200,98500,188700,43401,9435,33966,9151.95,8114.1,38117.4,86802,566.1
KOTIDO,2017,92500,100700,193200,44436,9660,34776,9370.2,8307.6,39026.4,88872,579.6
KOTIDO,2018,94800,102800,197600,45448,9880,35568,9583.6,8496.8,39915.2,90896,592.8
KOTIDO,2019,97100,105000,202100,46483,10105,36378,9801.85,8690.3,40824.2,92966,606.3
KOTIDO,2020,99400,107100,206500,47495,10325,37170,10015.25,8879.5,41713,94990,619.5
KOTIDO,2021,101700,109200,210900,48507,10545,37962,10228.65,9068.7,42601.8,97014,632.7
KOTIDO,2022,104000,111300,215300,49519,10765,38754,10442.05,9257.9,43490.6,99038,645.9
KOTIDO,2023,106300,113400,219700,50531,10985,39546,10655.45,9447.1,44379.4,101062,659.1
KOTIDO,2024,108500,115400,223900,51497,11195,40302,10859.15,9627.7,45227.8,102994,671.7
KOTIDO,2025,110700,117300,228000,52440,11400,41040,11058,9804,46056,104880,684
KUMI,2015,119500,125500,245000,56350,12250,44100,11882.5,10535,49490,112700,735
KUMI,2016,123500,129200,252700,58121,12635,45486,12255.95,10866.1,51045.4,116242,758.1
KUMI,2017,127600,132900,260500,59915,13025,46890,12634.25,11201.5,52621,119830,781.5
KUMI,2018,131800,136700,268500,61755,13425,48330,13022.25,11545.5,54237,123510,805.5
KUMI,2019,136100,140500,276600,63618,13830,49788,13415.1,11893.8,55873.2,127236,829.8
KUMI,2020,140400,144400,284800,65504,14240,51264,13812.8,12246.4,57529.6,131008,854.4
KUMI,2021,144700,148200,292900,67367,14645,52722,14205.65,12594.7,59165.8,134734,878.7
KUMI,2022,149100,152100,301200,69276,15060,54216,14608.2,12951.6,60842.4,138552,903.6
KUMI,2023,153500,156000,309500,71185,15475,55710,15010.75,13308.5,62519,142370,928.5
KUMI,2024,157900,159800,317700,73071,15885,57186,15408.45,13661.1,64175.4,146142,953.1
KUMI,2025,162200,163700,325900,74957,16295,58662,15806.15,14013.7,65831.8,149914,977.7
KWANIA,2015,91800,95700,187500,43125,9375,33750,9093.75,8062.5,37875,86250,562.5
KWANIA,2016,94700,98500,193200,44436,9660,34776,9370.2,8307.6,39026.4,88872,579.6
KWANIA,2017,97600,101300,198900,45747,9945,35802,9646.65,8552.7,40177.8,91494,596.7
KWANIA,2018,100600,104200,204800,47104,10240,36864,9932.8,8806.4,41369.6,94208,614.4
KWANIA,2019,103600,107000,210600,48438,10530,37908,10214.1,9055.8,42541.2,96876,631.8
KWANIA,2020,106700,109900,216600,49818,10830,38988,10505.1,9313.8,43753.2,99636,649.8
KWANIA,2021,109700,112900,222600,51198,11130,40068,10796.1,9571.8,44965.2,102396,667.8
KWANIA,2022,112800,115800,228600,52578,11430,41148,11087.1,9829.8,46177.2,105156,685.8
KWANIA,2023,115900,118700,234600,53958,11730,42228,11378.1,10087.8,47389.2,107916,703.8
KWANIA,2024,118900,121600,240500,55315,12025,43290,11664.25,10341.5,48581,110630,721.5
KWANIA,2025,122000,124500,246500,56695,12325,44370,11955.25,10599.5,49793,113390,739.5
KWEEN,2015,48600,47100,95700,22011,4785,17226,4641.45,4115.1,19331.4,44022,287.1
KWEEN,2016,50100,48300,98400,22632,4920,17712,4772.4,4231.2,19876.8,45264,295.2
KWEEN,2017,51600,49500,101100,23253,5055,18198,4903.35,4347.3,20422.2,46506,303.3
KWEEN,2018,53200,50700,103900,23897,5195,18702,5039.15,4467.7,20987.8,47794,311.7
KWEEN,2019,54800,51900,106700,24541,5335,19206,5174.95,4588.1,21553.4,49082,320.1
KWEEN,2020,56400,53100,109500,25185,5475,19710,5310.75,4708.5,22119,50370,328.5
KWEEN,2021,58000,54300,112300,25829,5615,20214,5446.55,4828.9,22684.6,51658,336.9
KWEEN,2022,59700,55500,115200,26496,5760,20736,5587.2,4953.6,23270.4,52992,345.6
KWEEN,2023,61300,56700,118000,27140,5900,21240,5723,5074,23836,54280,354
KWEEN,2024,62900,57900,120800,27784,6040,21744,5858.8,5194.4,24401.6,55568,362.4
KWEEN,2025,64500,59000,123500,28405,6175,22230,5989.75,5310.5,24947,56810,370.5
KYANKWANZI,2015,116200,107000,223200,51336,11160,40176,10825.2,9597.6,45086.4,102672,669.6
KYANKWANZI,2016,122200,112000,234200,53866,11710,42156,11358.7,10070.6,47308.4,107732,702.6
KYANKWANZI,2017,128400,117200,245600,56488,12280,44208,11911.6,10560.8,49611.2,112976,736.8
KYANKWANZI,2018,135000,122600,257600,59248,12880,46368,12493.6,11076.8,52035.2,118496,772.8
KYANKWANZI,2019,141800,128200,270000,62100,13500,48600,13095,11610,54540,124200,810
KYANKWANZI,2020,148800,134000,282800,65044,14140,50904,13715.8,12160.4,57125.6,130088,848.4
KYANKWANZI,2021,156100,140000,296100,68103,14805,53298,14360.85,12732.3,59812.2,136206,888.3
KYANKWANZI,2022,163600,146100,309700,71231,15485,55746,15020.45,13317.1,62559.4,142462,929.1
KYANKWANZI,2023,171400,152500,323900,74497,16195,58302,15709.15,13927.7,65427.8,148994,971.7
KYANKWANZI,2024,179400,158900,338300,77809,16915,60894,16407.55,14546.9,68336.6,155618,1014.9
KYANKWANZI,2025,187600,165600,353200,81236,17660,63576,17130.2,15187.6,71346.4,162472,1059.6
KYEGEGWA,2015,150100,150000,300100,69023,15005,54018,14554.85,12904.3,60620.2,138046,900.3
KYEGEGWA,2016,162400,161900,324300,74589,16215,58374,15728.55,13944.9,65508.6,149178,972.9
KYEGEGWA,2017,175800,174700,350500,80615,17525,63090,16999.25,15071.5,70801,161230,1051.5
KYEGEGWA,2018,190200,188400,378600,87078,18930,68148,18362.1,16279.8,76477.2,174156,1135.8
KYEGEGWA,2019,205600,203100,408700,94001,20435,73566,19821.95,17574.1,82557.4,188002,1226.1
KYEGEGWA,2020,222100,218900,441000,101430,22050,79380,21388.5,18963,89082,202860,1323
KYEGEGWA,2021,239900,235700,475600,109388,23780,85608,23066.6,20450.8,96071.2,218776,1426.8
KYEGEGWA,2022,258800,253600,512400,117852,25620,92232,24851.4,22033.2,103504.8,235704,1537.2
KYEGEGWA,2023,279100,272800,551900,126937,27595,99342,26767.15,23731.7,111483.8,253874,1655.7
KYEGEGWA,2024,300700,293200,593900,136597,29695,106902,28804.15,25537.7,119967.8,273194,1781.7
